2024-06-09 01:01:46,874 INFO  Logger.cs: 70 - 
2024-06-09 01:09:30,381 INFO  ExportHelperExtension.cs: 1136 - Found 44 in BaseFinal-1
2024-06-09 01:09:30,384 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BaseFinal-1
2024-06-09 01:09:30,384 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base2-1
2024-06-09 01:09:30,385 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Base2-1
2024-06-09 01:09:30,387 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base2-1
2024-06-09 01:09:30,388 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM2-1
2024-06-09 01:09:30,389 INFO  ExportHelperExtension.cs: 1136 - Found 57 in ARM2-1
2024-06-09 01:09:30,390 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM2-1
2024-06-09 01:09:30,393 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from eslabon 1-1
2024-06-09 01:09:30,394 INFO  ExportHelperExtension.cs: 1136 - Found 48 in eslabon 1-1
2024-06-09 01:09:30,395 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in eslabon 1-1
2024-06-09 01:09:30,396 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper base-1
2024-06-09 01:09:30,397 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper base-1
2024-06-09 01:09:30,398 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper base-1
2024-06-09 01:09:30,789 INFO  SwAddin.cs: 339 - Loading config tree
2024-06-09 01:09:30,798 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-06-09 01:09:30,804 INFO  SwAddin.cs: 344 - Showing property manager
2024-06-09 01:10:36,375 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-09 01:23:22,738 INFO  SwAddin.cs: 294 - Assembly export called for file BrazoparaURDF
2024-06-09 01:23:22,772 INFO  SwAddin.cs: 299 - Save is required
2024-06-09 01:23:22,773 INFO  SwAddin.cs: 313 - Saving assembly
2024-06-09 01:23:23,323 INFO  SwAddin.cs: 316 - Opening property manager
2024-06-09 01:23:23,328 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BrazoparaURDF
2024-06-09 01:23:23,336 INFO  ExportHelperExtension.cs: 1136 - Found 46 in BrazoparaURDF
2024-06-09 01:23:23,338 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in BrazoparaURDF
2024-06-09 01:23:23,339 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-09 01:23:23,342 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-06-09 01:23:23,343 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BaseFinal-1
2024-06-09 01:23:23,345 INFO  ExportHelperExtension.cs: 1136 - Found 44 in BaseFinal-1
2024-06-09 01:23:23,346 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BaseFinal-1
2024-06-09 01:23:23,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base2-1
2024-06-09 01:23:23,348 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Base2-1
2024-06-09 01:23:23,351 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base2-1
2024-06-09 01:23:23,352 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM2-1
2024-06-09 01:23:23,354 INFO  ExportHelperExtension.cs: 1136 - Found 57 in ARM2-1
2024-06-09 01:23:23,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM2-1
2024-06-09 01:23:23,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from eslabon 1-1
2024-06-09 01:23:23,360 INFO  ExportHelperExtension.cs: 1136 - Found 48 in eslabon 1-1
2024-06-09 01:23:23,361 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in eslabon 1-1
2024-06-09 01:23:23,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper base-1
2024-06-09 01:23:23,364 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper base-1
2024-06-09 01:23:23,366 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper base-1
2024-06-09 01:23:23,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BrazoparaURDF
2024-06-09 01:23:23,368 INFO  ExportHelperExtension.cs: 1136 - Found 46 in BrazoparaURDF
2024-06-09 01:23:23,371 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in BrazoparaURDF
2024-06-09 01:23:23,372 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-09 01:23:23,373 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-06-09 01:23:23,374 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BaseFinal-1
2024-06-09 01:23:23,375 INFO  ExportHelperExtension.cs: 1136 - Found 44 in BaseFinal-1
2024-06-09 01:23:23,376 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BaseFinal-1
2024-06-09 01:23:23,378 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base2-1
2024-06-09 01:23:23,379 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Base2-1
2024-06-09 01:23:23,380 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base2-1
2024-06-09 01:23:23,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM2-1
2024-06-09 01:23:23,383 INFO  ExportHelperExtension.cs: 1136 - Found 57 in ARM2-1
2024-06-09 01:23:23,384 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM2-1
2024-06-09 01:23:23,385 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from eslabon 1-1
2024-06-09 01:23:23,387 INFO  ExportHelperExtension.cs: 1136 - Found 48 in eslabon 1-1
2024-06-09 01:23:23,390 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in eslabon 1-1
2024-06-09 01:23:23,391 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper base-1
2024-06-09 01:23:23,392 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper base-1
2024-06-09 01:23:23,394 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper base-1
2024-06-09 01:23:23,638 INFO  SwAddin.cs: 339 - Loading config tree
2024-06-09 01:23:23,641 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-06-09 01:23:23,646 INFO  SwAddin.cs: 344 - Showing property manager
2024-06-09 01:23:59,407 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-09 01:24:23,374 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-09 01:24:28,615 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-09 01:24:57,135 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-09 01:25:01,817 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-09 01:25:35,522 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-09 01:28:22,169 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-06-09 01:28:25,467 INFO  ExportHelperExtension.cs: 347 - Creating joint Base_2_link
2024-06-09 01:28:25,477 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-06-09 01:28:25,479 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-06-09 01:28:25,810 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-06-09 01:28:25,821 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-06-09 01:28:25,822 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-06-09 01:28:25,823 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-06-09 01:28:25,872 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-06-09 01:28:29,400 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Base_2_link failed
2024-06-09 01:28:29,423 INFO  ExportHelperExtension.cs: 347 - Creating joint Eslabon_1_link
2024-06-09 01:28:29,425 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Base_2_link
2024-06-09 01:28:29,426 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-06-09 01:28:29,428 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-06-09 01:28:29,712 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-06-09 01:28:29,713 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-06-09 01:28:29,713 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-06-09 01:28:29,714 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-06-09 01:28:29,715 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-06-09 01:28:29,716 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-06-09 01:28:32,701 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Base_2_link to child Eslabon_1_link failed
2024-06-09 01:28:32,731 INFO  ExportHelperExtension.cs: 347 - Creating joint Eslabon_2_link
2024-06-09 01:28:32,732 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Eslabon_1_link
2024-06-09 01:28:32,732 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2024-06-09 01:28:32,733 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-06-09 01:28:32,734 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-06-09 01:28:33,024 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-06-09 01:28:33,026 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-06-09 01:28:33,027 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-06-09 01:28:33,028 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-06-09 01:28:33,028 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2024-06-09 01:28:33,029 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-06-09 01:28:33,029 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-06-09 01:28:36,114 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Eslabon_1_link to child Eslabon_2_link failed
2024-06-09 01:28:36,168 INFO  ExportHelperExtension.cs: 347 - Creating joint Eslabon_3_link
2024-06-09 01:28:36,169 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Eslabon_2_link
2024-06-09 01:28:36,170 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2024-06-09 01:28:36,171 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2024-06-09 01:28:36,172 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-06-09 01:28:36,173 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-06-09 01:28:36,477 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-06-09 01:28:36,477 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-06-09 01:28:36,479 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-06-09 01:28:36,479 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-06-09 01:28:36,480 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2024-06-09 01:28:36,480 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2024-06-09 01:28:36,481 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-06-09 01:28:36,481 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-06-09 01:28:39,584 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Eslabon_2_link to child Eslabon_3_link failed
2024-06-09 01:28:39,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BrazoparaURDF
2024-06-09 01:28:39,838 INFO  ExportHelperExtension.cs: 1136 - Found 57 in BrazoparaURDF
2024-06-09 01:28:39,839 INFO  ExportHelperExtension.cs: 1145 - Found 6 features of type [CoordSys] in BrazoparaURDF
2024-06-09 01:28:39,839 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-09 01:28:39,839 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-06-09 01:28:39,841 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BaseFinal-1
2024-06-09 01:28:39,841 INFO  ExportHelperExtension.cs: 1136 - Found 44 in BaseFinal-1
2024-06-09 01:28:39,842 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BaseFinal-1
2024-06-09 01:28:39,842 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base2-1
2024-06-09 01:28:39,876 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Base2-1
2024-06-09 01:28:39,878 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base2-1
2024-06-09 01:28:39,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ARM2-1
2024-06-09 01:28:39,879 INFO  ExportHelperExtension.cs: 1136 - Found 57 in ARM2-1
2024-06-09 01:28:39,880 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ARM2-1
2024-06-09 01:28:39,880 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from eslabon 1-1
2024-06-09 01:28:39,881 INFO  ExportHelperExtension.cs: 1136 - Found 48 in eslabon 1-1
2024-06-09 01:28:39,882 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in eslabon 1-1
2024-06-09 01:28:39,884 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper base-1
2024-06-09 01:28:39,885 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper base-1
2024-06-09 01:28:39,886 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper base-1
2024-06-09 01:28:39,886 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BrazoparaURDF
2024-06-09 01:28:39,888 INFO  ExportHelperExtension.cs: 1136 - Found 57 in BrazoparaURDF
2024-06-09 01:28:39,888 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [RefAxis] in BrazoparaURDF
2024-06-09 01:28:39,888 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-09 01:28:39,889 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2024-06-09 01:28:39,891 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BaseFinal-1
2024-06-09 01:28:39,891 INFO  ExportHelperExtension.cs: 1136 - Found 44 in BaseFinal-1
2024-06-09 01:28:39,892 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BaseFinal-1
2024-06-09 01:28:39,894 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base2-1
2024-06-09 01:28:39,895 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Base2-1
2024-06-09 01:28:39,896 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base2-1
2024-06-09 01:28:39,897 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ARM2-1
2024-06-09 01:28:39,898 INFO  ExportHelperExtension.cs: 1136 - Found 57 in ARM2-1
2024-06-09 01:28:39,898 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ARM2-1
2024-06-09 01:28:39,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from eslabon 1-1
2024-06-09 01:28:39,900 INFO  ExportHelperExtension.cs: 1136 - Found 48 in eslabon 1-1
2024-06-09 01:28:39,901 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in eslabon 1-1
2024-06-09 01:28:39,902 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper base-1
2024-06-09 01:28:39,903 INFO  ExportHelperExtension.cs: 1136 - Found 53 in Gripper base-1
2024-06-09 01:28:39,905 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper base-1
2024-06-09 01:28:39,989 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-09 01:30:13,138 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-06-09 01:30:13,148 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
